65536,,,
69527,挑战者蓝色假面,Azuro and Goliath,挑戦者ますく・ざ・ぶるー
69528,探亲的黄金头巾,Where the Gold Goes,黄金頭巾の里帰り
69529,模仿师格格,Master of Mimicry,ものまね士ゴゴ
69530,青魔法的未来,A Future in Blue,青魔法の未来
69531,守护天节与可疑的滑稽艺人,All Clowns' Wake,守護天節と怪しい道化師
69532,恋人节和爱情邮递员,A Delivery of Love,ヴァレンティオンデーとラブの配達士
69533,女儿节与小小冒险者,Little Lady Adventurer,プリンセスデーと小さな冒険者
69534,古姆拉村的伤痕,To Make Amends,コメラの村の傷痕
69535,富足的生活,Not by Bread Alone,豊かな生活を
69536,帮忙准备惊喜,Francel's Fervent Wish,サプライズのお手伝い
69537,私立伊修加德乐团,An Unexpected Symphony,私設イシュガルド楽団
69538,天穹之下露出笑容,Smiles Cross the Sky,蒼天の下、笑顔で
69539,罗兰莓田与成双的手套,"Warm Hands, Warm Hearts",ロランベリー・フィールドとおそろいの手袋
69540,温泉设施的说明,"Of Steam, Sweat, and Water",湯けむり施設へご案内
69541,对龙兵器的用途,Swords to Plowshares,対竜兵器の使い道
69542,街角逸事,Planting the Seed,街の片隅の物語
69543,阿莉塞的心愿,Alisaie's Quest,アリゼーの志
69544,亚拉戈文明研究者,The Wisdom of Allag,アラグの研究者
69545,诺亚的成员们,Reviving the Legacy,ノアの仲間たち
69546,找回你的心,Forget Us Not,想いよ届け
69547,师徒情深,"Like Master, Like Pupil",仲睦まじき師弟
69548,提督的决意,The Admiral's Resolve,提督の決意
69549,代理首领希卡尔多,The Search for Sicard,首領代行シカルド
69550,子弹穿透激浪,On Rough Seas,荒波を撃ち抜く弾丸
69551,威尔布兰德扬帆起航,The Great Ship Vylbrand,バイルブランドの船出
69552,另一个未来,Futures Rewritten,もうひとつの未来
69553,星芒节不开始？,A Festive Fiasco,星芒祭が始まらない？
69554,星芒节的愿望？,Starlight Slapdashery,星芒祭に欲しいのは？
69555,星芒节的意义？,The True Spirit of Starlight,星芒祭は何のため？
69556,星芒节和谁一起过？,One Happy Family,星芒祭を誰と過ごす？
69557,星芒节还差什么？,Wish Upon a Starlight,星芒祭に足りないもの？
69558,星芒节带给大家笑容！,Starlit Smiles,星芒祭でみんな笑顔に！
69559,猛虎神乐降神节,Tangle with a Tora,寅と神楽と降神祭
69560,猛虎发糕降神节,Let Them Eat Cake,寅とお餅と降神祭
69561,水琴的预言,A Sign of What's to Come,預言者の唄
69562,神佑女王,Fit for a Queen,ゴッド・セイブ・ザ・クイーン
69563,海滨之约,A Seaside Story,シーサイド・ランデヴー
69564,是金子总会发光,One Man's Relic,錆に隠れし黄金色
69565,失传技能库扩张计划,Let Me Holster That for You,ロストホルダー拡張計画
69566,新幻卡对局锦标赛开赛！,Open and Inviting,開催！ カードバトル新トーナメント
69567,熠熠生辉的生命,Duty in the Sky with Diamond,輝く命たち
69568,相伴到永远,Forever at Your Side,いつも、いつまでも
69569,次优召唤师,To Be Second Best,二番目の召喚士
69570,孤独的科诺古,"Konogg, Alone",孤独なコノッグ
69571,敌人现身,Brave New World,顕現する敵
69572,村民们的想法,It Takes a Village,村人達の心
69573,圣剑之光照亮强化之路,In the Queen's Image,聖剣による閃き
69574, 义军武器，变形, Change of Arms, 形を変えし「レジスタンス・ウェポン」
69575,球状物体，前来救急,The Resistance Remembers,窮状を救いし、球状の物体
69576, 义军武器的崭新未来, A New Path of Resistance, 「レジスタンス・ウェポン」は新たな道を
69577,重新调整义军武器,Forged Anew,「レジスタンス・ウェポン」の再調整
69578,升歌文化区,The Risensong Quarter,リズンソング文化区
69579,重建古姆拉村,Komra Wasn't Built in a Day,コメラの村の復興
69580,来自科诺古的信息,A Message from Konogg,コノッグからのメッセージ
69581,新的帮手,Dwarves of a Beard,新しい協力者
69582,格拉古的异变,Strange Glagg,グラッグの異変
69583,又一位帮手,Dwarves of a Beard Freshened,さらなる協力者
69584,不正常的格拉古,Stranger Glagg,おかしなグラッグ
69585,尘埃落定,All's Well That Ends with Ale,万事解決
69586,悲观的村民与未知的技术,All That Grinds Is Not Gloom,弱気な村人と未知の技術
69587,口齿伶俐的村民的生意计划,The Merchant of Komra,利口な村人の営業作戦
69588,激进的村民的发现,How to Catch an Automaton,勇ましい村人の発見
69589,心之所在,Whence the Heart Leads,心の在処
69590,金碟游乐场的偷窃事件,The Great Horn Heist,ゴールドソーサーに隠された真実
69591,金碟游乐场的谢礼,A Token of Thanks,ゴールドソーサーの感謝の印
69592,金碟游乐场重新调查案件,The Great Horn Heist Redux,ゴールドソーサーで再捜査
69593,机龙怒号,The Dragon Made,漆黒の機竜、現世に咆哮す
69594,踏上旅途的决心,Unto the Breach,決意の旅路へ
69595,皇都寻龙,Here Be Dragons,竜への追想
69596,哀叹的提亚马特,Righteous Indignation,嘆きの咆哮
69597,再度翱翔,For Vengeance,解き放ち、空へ
69598,战火燎原,The Flames of War,草原に燃ゆる
69599,战争与牺牲,When the Dust Settles,戦いと犠牲
69600,以艾欧泽亚之名,The Company We Keep,エオルゼアの名の下に
69601,萨雷安来使,On Official Business,知の集積者
69602,死斗至黎明,Death Unto Dawn,黎明の死闘
69603,贤者的誓词,Sage's Path,賢者の誓い
69604,贤者的进化,Sage's Focus,賢者の短杖
69605,是毒还是药,Sands of Despair,それは毒か否か
69606,搅乱命理之人,A Poisoned Gift,生老病死を乱す者
69607,誓言化作希望,Pledge of Hope,誓いは希望となりて
69608,生命瞬逝，术道恒久,"Life Ephemeral, Path Eternal",人命は儚く、術のみちは永久に
69609,何谓钐镰客,The Killer Instinct,リーパーたる者
69610,大镰的意义,The Harvest Begins,大鎌の意味
69611,搜寻脸色苍白的男子,On the Hunt,青ざめた男を追え
69612,反击,Dark Days,反撃
69613,浓于血的关系,Thicker than Blood,ファミリーの絆
69614,暗杀道,The Killing Art,暗殺道
69615,老主顾狄兰达尔伯爵,You Can Count on It,お得意様デュランデル伯爵
69616,为了扛起皇都的未来,Those Who Serve,皇都の未来を担うため
69617,赠予幻卡收藏家的礼物,The Adventurer with All the Cards,カードコレクターへの贈り物
69618,红莲节与盛夏的大冰兽,Unseasonable Chills,紅蓮祭と常夏の大氷獣
69619,红莲节与特制冰品,A Treat to Beat the Heat,紅蓮祭とスペシャルな氷菓
69620,消逝的百合,A New Playing Field,谷間のゆり
69621,水琴的决心,Resolve Unshaken,ミコトの覚悟
69622,沉睡的恶魔,Reaching Out,悪魔の居場所
69623,西德的答案,Renewed Focus,シドの切り札
69624,鲜血女王的进军,March of the Bloody Queen,マーチ・オブ・ザ・ブラッディ・クイーン
69625,彩蛋狩猎与小鸡的需求,Fowl Demands,エッグハントと不機嫌なニワトリ
69626,彩蛋狩猎添彩,A Poultry Sum,エッグハントに彩りを添えて
69627,新生庆典与镇魂花的香气,Rising Calm,新生祭と鎮魂花の香
69628,苍鹰啊，振翅吧！,Where Eagles Roost,荒鷲よ、翔び上がれ
69629,苍鹰啊，远行吧！,In Their Shadow,荒鷲よ、天を翔けよ
69630,授予义军勋章,An Honor to Serve,「レジスタンス勲章」をあなたに
69631,真金白银永不褪色,A Ruined Opportunity,紛れていた白金の輝き
69632,古代博兹雅之梦,What Dreams Are Made Of,古代ボズヤが思い描きし姿
69633,机械零件与灵药,Spare Parts,「霊薬」の特別取引
69634,战斗记录与特殊合金,Tell Me a Story,「特殊合金」の特別取引
69635,记忆晶块与术式,A Fond Memory,「術式」の特別取引
69636,举止怪异的商会成员,A Done Deal,妙な態度の商会員
69637, 真正的义军武器, Irresistible, 真の「レジスタンス・ウェポン」
69638,囚禁森林的死亡锁链,Shrouded in Peril,死に鎖された森
69639,求救的呼喊,To Give Voice,救いを求める声
69640,伪角,A Gift Undone,偽りの角
69641,盟约证明,A Pact Proven,盟約の証
69642,兽之心，元灵之心,Hearts True,獣の心、精霊の心
69643,未来之路,A Path Unveiled,開かれた道の先へ
69644,自由唤醒阿拉米格之兽,Far from Free,自由が生みしアラミゴの獣
69645,骷髅处刑人,The Butcher's Blade,髑髏の処刑人
69646,无法持剑的英雄,A New Battleground,剣なき英雄
69647,立场和责任,Laying the Past to Rest,それぞれの立場、それぞれの責任
69648,战友已逝,Trail of Skulls,旅立った仲間たちと共に
69649,目送生者前行,The Gift of Mercy,僕たちは還り、君を見送ろう
69650,风雨欲来,Storm Clouds Brewing,いざ、出航の時
69651,融合派与海啸派,The Crushing Tide,融和派と海嘯派
69652,海雄旅团，再出击！,Old Heroes Never Die,復活、海雄旅団！
69653,苍茫之母,A Mother's Suffering,母なる女王
69654,海雄旅团的秘策,Out of the Shadows,海雄旅団の秘策
69655,驶向融合的巨轮,To Calmer Seas,融和への船出
69656,无法诉说的悲哀,Seeds of Disquiet,秘められし民の想い
69657,黄泉神降临,When the Kami Answer,黄泉神降臨
69658,夕雾归乡,Home No Longer,ユウギリの帰郷
69659,绝望的港,The Devoted Daughter,ミナトという女
69660,寄宿在遗物中的灵魂,A Singular Gift,遺品に宿る魂
69661,英魂安息,Laid to Rest,ドマの弔い
69662,皇都受伤的灵魂,Our Aching Souls,傷ついた皇都の魂は
69663,无需宽恕，无需救赎,"No Forgiveness, No Deliverance",赦しもなく、救いもなく
69664,唯有正义，唯有复仇,"Only Justice, Only Vengeance",あるのは正義と復讐のみ
69665,决心不灭，信仰不屈,"Wills Unending, Faith Unbending",固き決意、終わりなき信仰
69666,伟大的战争神，请引导我们,"O Mighty Fury, Guide Us to Victory",戦神よ、我らを導き給え
69667,仰望苍穹，不断迈进,Ever March Heavensward,蒼天を仰ぎ、歩み続ける
69668,露露夏教授与奇妙的遗物,Professor Rurusha's New Friend,ルルシャ教授と奇妙な遺物
69669,沉睡的黄金魔法人偶,The Dormant Dhyata,眠れる黄金の魔法人形
69670,嵌合的零件,Gears of Gold,噛み合うもの、噛み合わぬもの
69671,应当投资的研究,Rubbished Research,投資されるべき研究
69672,陷入烦恼的博里克,Boric's Choice,悩めるボリック
69673,陷入困境的露露夏,A Friend in Need,窮地のルルシャ
69674,与古代的对话,Wayback Machine,古き時代との対話
69675,寻找蔚蓝之星,In Search of the Azure Star,蒼の星を探して
69676,孤独一人,The World without You,ともだち、いない
69677,诗吟同好会,Poetry Recital,吟じます
69678,小小的一步,One Step Forward,小さな一歩
69679,10年前的约定,A Ten-year Promise,10年前の約束
69680,裘德的成长,An Astronomical Growth,ジュードの成長
69681,约定的星星,The Promised Star,約束の星
69682,难以下咽的完美食料,Perfectly Awful,激マズ完全食
69683,诱人的甜味,Make It Sweeter,甘味がほしい
69684,松软的口感,Remember the Texture,食感も大事
69685,无法拒绝的香味,Aroma Is Key,香りこそ命
69686,健康长寿的秘诀,Long Live the Gourmet,健康長寿の秘訣
69687,美味的完美食料,Perfectly Delectable,美味しい完全食
69688,萨雷安的饮食文化,Sharlayan Cuisine,シャーレアンの食文化
69689,甜蜜的文化体验,Cultured Pursuits,甘い文化体験
69690,若是吃了你的咖喱,Cooking Up a Culture,あなたのカレーを食べたなら
69691,那是青磷之光,The Culture of Ceruleum,それは青燐の光
69692,极限环境中的女人,The Culture of Carrots,極限環境の女
69693,雏芥子的心意,Hinageshi in Hingashi,ヒナゲシ君から
69694,关于重要的时间,The Culture of the Past,大切な時間について
69695,美妙的结局,The Culture of Love,今宵、魔法大学で
69696,命悬一线的副教授的论文,Fear the Thesis,崖っぷち准教授の論文
69697,水脉的潮汐,Go with the Flow,水脈の潮汐
69698,小鱼跃动的以太,Data across the Decades,小魚が踊るエーテル
69699,历经沧桑的北国之地,History Lesson,刻まれた北の年月
69700,迷途的鲸鱼和水脉,The Wandering Whale,迷えるクジラと水脈
69701,鱼类丰富的时代,Fish Time Forgot,満ちた時代の魚
69702,海港的未来,Pastures New,港の先の未来へ
69703,乐园都市笑笑镇,Cutting the Cheese,楽園都市 スマイルトン
69704,电脑梦境斯提格玛四,Where No Loporrit Has Gone Before,電脳夢想 スティグマ・フォー
69705,,,
69706,旧萨雷安理符开放,Leves of Old Sharlayan,ギルドリーヴ開放「オールド・シャーレアン」
69707,知识之都的咏诗之人,I Wandered Sharlayan as a Minstrel,知の都で詩を詠いし者
69708,开放的穹顶皓天,Ascending to Empyreum,開かれしエンピレアム
69709,修炼技艺的训练场,A Place to Train,技を修める調練場
69710,晓月的探索笔记,Sights of the End,暁月の探検手帳
69711,罗薇娜商会扩大规模,Expanding House of Splendors,取引拡大、ロウェナ商会
69712,初级总会怪物狩猎,The Hunt for Specimens,ギルドシップのモブハント（初級）
69713,中级总会怪物狩猎,That Specimen Came from the Moon,ギルドシップのモブハント（中級）
69714,高级总会怪物狩猎,A Hunt for the Ages,ギルドシップのモブハント（上級）
69715,总会恶名精英狩猎,Perfect Specimens,ギルドシップのモブハント（リスキー）
69716,寻找等待之人,A Waiting Love,待ち人はいずこへ
69717,萨雷安初级史学讲义,Scholarly Perspective,シャーレアン初級史学講義
69718,配送书籍,A Literary Delivery,ブック・デリバリー！
69719,逃掉的宝石兽,Doll Dash,逃げたカーバンクル
69720,小预感拯救大问题,"It's Not the Heat, It's the Humidity",小さな違和感、大事の予感
69721,吓得不敢送东西的恐怖故事,No Laughing Matter,配達先の怖い話
69722,迷津的生态系统,Building Good Habitats,ラヴィリンソスの生態系
69723,神秘的大量订单,An Ore-ful Lot,謎の大量発注
69724,从倒木中汲取营养的人们,Raised on the Fallen,倒木で育つ子たち
69725,藏在壶中的生物,Pot Luck,壺に潜むもの
69726,为了维持生态系统,Uncommon Scents,生態系維持のために
69727,调查的代价,A Hard Task to Digest,調査の代償
69728,品种改良的世界,Learning to Sow,品種改良の世界
69729,极品奶酪,A Ripe Trade,絶品のチーズ
69730,以农业革命为目标,It's Not Mud,農業革命を目指して
69731,样本316号,Not Mushroom for Error,サンプル番号316
69732,小心扭到腰,Fruit Savior,ぎっくり腰にご用心！
69733,礼物包含的意义,Shelling Out,贈り物に込められた意味
69734,家庭的味道——辣烤鸡肉,Tikka Hike,家族の味、チキンティッカ
69735,遗烈乡的偷盗事件,The Great Heist,遺烈郷の盗難事件
69736,向辉石许愿,Wish Upon a Crystal,輝石に願いを
69737,非紧急的必需品,"High Importance, Low Urgency",不急の必需品
69738,涂料与精油与肌肉,"Paint, Perfume, and Pecs",塗料と香油と筋肉と
69739,炼金术士与舞者,Alchemist or Dancer,錬金術師と踊り子と
69740,鼻子吸吸,A Nose for Trouble,スンスン、ズゴー！
69741,寻找不归的炼金术士,Missing Alchemist,帰らぬ錬金術師を捜せ
69742,桓娑大逃亡,Hamsa Retrieval,ハンサ・エスケープ
69743,桓娑牧场的希望,High Hopes for the Hatchery,ハンサ牧場の希望
69744,炼金术士与石匠,Cutting Edge Solutions,錬金術師と石切職人
69745,炼金术的活用方法,Rushing up That Hill,錬金術の活用法
69746,帮助体验学习,A Volatile Education,体験学習のお手伝い
69747,来自落下的纸片的委托,The Light of Progress,舞い降りし紙片の誘い
69748,我可爱的公主,My Fair Mammet,マイ・フェア・レディ
69749,梦寐以求的未知生物,The Creature from the Wooden Crate,未知なる生物を夢に求めて
69750,哲学家议会的新议员服,Fast Fashion,哲学者議会の新規議員服
69751,回收禁书的所思大书院,Booking Books,禁書回収ヌーメノン大書院
69752,补给队员与护卫之旅,Best Delivered Cold,補給隊員と護衛旅
69753,补给队员与委托,Armored Up,補給隊員と頼まれごと
69754,补给队员与乡愁,A Dream of Home,補給隊員と故郷への思い
69755,确认物资清单,Your Inventory Is Not Full,持ち寄られた物資確認
69756,不被接受的好意,Help Me to Help You,感情の相違
69757,医不自医,Heroes All,癒やす者への癒やし
69758,寻找失踪的侦察兵,Scouting for Scouts,消えた偵察兵を探せ
69759,偷懒的狩猎方式,Bear Baiting,困ったヤツの狩りの仕方
69760,他们的宝物,Under Lock and Code,コンテナに眠る物
69761,慈父的请求,And Then a Hero Comes Along,いま父親ができること
69762,有思想的机器,With Folded Hands,意思持つマシン
69763,第三站的灯火,A Light That Never Goes Out,テルティウム駅の灯火
69764,没有收信人的信,P.S. I Love You,宛名のない手紙
69765,积跬步至千里,"Brick by Brick, Tank by Tank",積み直す石、灯し直す火
69766,狂热的爱国者,"Rest, Thy Warfare O'er",無法なる護国者
69767,圣都的热汤,Some Like It Hot,聖都の温かいスープ
69768,向孩子传达的希望,Children Are Our Future,子に語る希望
69769,帝都的母女,"Mama, She Is in Rubble Deep",帝都に生きる母と娘
69770,加隆德炼铁厂的魔导等离子球,Put Your Plasma Where Your Mouth Is,ガーロンド社謹製のプラズマボール
69771,指名英雄的帝国兵,The Hero Never Bombs,帝国兵は英雄をご指名
69772,驱逐粮食小偷,Beasts of the Imperial Wild,三位一体の共存関係
69773,回收废弃武器,Ordnance Cleanup Committee,放擲武器の回収任務
69774,你为了我，我为了你,A Place of Greater Safety,救い、救い合って
69775,帝都的空中巡逻,In the Skies above Garlemald,上空からの帝都調査
69776,有罪！处以咔嚓咔嚓山之刑！,True Carrot Crimes,ザ・キャロット・オブ・フォー
69777,兔兔族的叹息海食堂,Carrots: It's What's for Dinner,レポリットの食卓
69778,月面真菌的异常,A Strange New Moon,驚異の月面菌類
69779,人类请回答,Getting to Know You,ヒトに対してお聞きします！
69780,守护环境的水晶,Over the Rainbow Crystal,環境守るクリスタル
69781,兔兔知多少？,All Fun and Games,どれだけレポリット？
69782,兔兔族与时装秀,Clothes Maketh the Man,レポリットとファッションショー
69783,战斗力测试与兔兔族,A Test of Mettle,テストバトルとレポリット
69784,占卜不就是为了好结果吗？,Unfortunate Fortune-telling,その占いの価値は
69785,险象环生的危险任务？,Dangerous Work,危険な任務？
69786,月球限定最新款时装,Material Woes,服の素材の正体
69787,为了最美的月球花园,For a Greater Garden,素敵な公園を目指して
69788,兔兔族的独行探险家,Lone Loporrit,そのレポリット、我が道を行く
69789,警惕亚拉戈零元购陷阱,Alluring Allag,アラグに魅せられて
69790,开心也要适当哦,Overexcited Admirer,ヒトご一行に大興奮
69791,人工河危在旦夕,Troubled Waters,人工河川に迫る危機
69792,守护者之证,The Guardian's Shield,受け継がれる守護者の証
69793,圣仙阿迦玛的事迹,In Agama's Footsteps,聖仙アガマの武勇
69794,快速治疗,Quick Heels,里の民を癒すために
69795,星战士团的巡逻,Radiant Patrol,星戦士団の巡回
69796,沉眠于众僧林园之物,Treasure Hunters,衆園の森に眠るもの
69797,飞天送盒饭,Curry for the Watch,空を飛ぶ差し入れ
69798,悌阳象族的友人,My Friend the Yeti,アルカソーダラ族の友人
69799,女儿的愿望与两朵花,Flowers for the Family,娘の願いと二輪の花
69800,为村里储备食粮,My Father My Fisher,里に備えを
69801,毕舍遮的硬鳞,A Pisaca's Purpose,ピシャーチャの硬鱗
69802,波洛伽护法村的奶茶占卜,Tea Foretell,パーラカの里のチャイ占い
69803,波洛伽式毒蛇狩猎方法,Dreams of Venom,パーラカ流毒蛇狩猟法
69804,波洛伽的奇妙向导,An Unexpected Guide,パーラカの不思議な案内人
69805,圣线手链接续的生命,A Bond Eternal,聖紐が繋いだ命
69806,花冠谢礼,A Gift of Flowers,お礼の花冠
69807,艾欧泽亚来的信件,Tidings from Afar,エオルゼアからの便り
69808,肚子饿到走不动,The Pangs of Hunger,おなかがすいたよウゴゴゴゴ
69809,送给婴儿的丝绸面料,Silks for a Babe,赤子に贈るシルク生地
69810,临时兼职！桓娑饲育员,Hungry Hungry Hamsa,臨時出動！ ハンサ給餌係
69811,跟踪戒指小偷,Operation Ring Retrieval,指輪窃盗容疑者の尾行
69812,喜欢矿石的黑家伙,The Ore the Merrier,鉱石好きの黒いアイツ
69813,极为出彩的主意,A Colorful Concept,極彩色のアイディア
69814,小心消化液,Digestive Problems,消化液にご用心
69815,为了迎接新生物,Nothing to Sneeze At,新たな生物を迎えるには
69816,7只东云猬,Sweet Temptations,7匹のアガヴォイデス
69817,观察对象诺托斯666号,Breaking the Eyes,観察対象ノトス666号
69818,捕获性格暴躁的兽身异蛇,Kick Some Asp,気性の荒いオピオンの捕獲
69819,变异凶鹰的繁殖适应性,Clutch Devastation,ダイダリオンの繁殖適性
69820,来自创造管理局的客人,Second Guest,創造物管理局からのお客人
69821,不使用魔法的创造者,Labors of My Fruit,魔法を使わぬ創造者
69822,劳逸结合,I Order You to Relax,休息も仕事のうち
69823,观察者的归宿,We'll Meet Again,観察者の最後
69824,飞翔吧迅尾兽,You and the Ailouros,羽ばたけ、アイルーロス
69825,治愈吧迅尾兽,"Sing, O Mews",和ませ、アイルーロス
69826,流行的步行植物,Beg Pardon?,流行りの歩行植物
69827,苟活之人,Unresolved Mysteries,生きながらえる者
69828,闻香而来,Every Rose,甘やかな香りに誘われて
69829,十二奇园的秘密,Wonder-full,十二節の園の秘密
69830,创造新浮岛,Background Research,新たな浮島の創造
69831,试乘高雅的创造生物,Coming to Gryps,気高き創造生物の試乗
69832,战斗生物小型最佳,Small Size Advantage,戦闘生物は小型にかぎる
69833,新品种植物展翅高飞,Take to the Skies,新種植物は大空へ
69834,似曾相识的幼体,Naughty Little Ones,ナンカ見覚えのある幼体
69835,浮草随风飘扬,Floating Like Clouds,浮草フワフワ風に舞う
69836,使魔大竞争,Familiar vs. Familiar,使い魔大競争
69837,新理念的取名人,What's in a Name?,新たなイデアの名づけ親
69838,俄耳甫斯的魅惑之歌,Siren Flower,オルペウスの魅了の歌
69839,哪个才是艾伊德斯？,Searching for Eidos,あの子もこの子もエイドス？
69840,口口相传,To Name a Tale,語り伝えられるもの
69841,调整员的重要工作,Meaningful Measurements,調整士の大事な仕事
69842,缓步急行之像,Specializing in Sharks,スペウデ・ブラデオース
69843,使魔和叫人起床的痛苦,Woken by the Familiar,使い魔と目覚ましの苦難
69844,你凝望深渊，深渊也凝望你,The Abyss Stares Back,深淵もまた、こちらを
69845,菭小妖不老实,Rolling Bryons Gather No Moss,苔玉ブリュオン、コロコロリン
69846,谢礼幸福胡萝卜,Very Familiar Carrots,お礼のしあわせニンジン
69847,卡律布狄斯的飞翔,Flight of the Charybdis,カリュブディスの飛翔
69848,思考的开放性,A Most Succulent Name,思索の逍遥
69849,学院研究生的委托,The Perks of Being a Lost Flower ,アカデミア院生の頼まれごと
69850,造物院的贵重记录,Taking the Minutes: Ktisis Hyperboreia,造物院の貴重な記録
69851,四处奔波之人,Terror on Two Legs,走り回る2本足
69852,思念到不行的布丁,For the Love of Pudding,会いたい、食べたい、恋しいプディング
69853,秘密就在木箱中,Secret in the Box,彼の秘密は木箱に眠る
69854,莱韦耶勒尔家的慈善事业,Leveilleur Philanthropy,ルヴェユール家の慈善事業
69855,三明治和卷饼,Sandwiches and Pretzels,サンドイッチとプレッツェル
69856,拾穗人的愿望,Gleaner's Wish,グリーナーの願掛け
69857,兔兔族的职业体验,A Job for a Loporrit,レポリットの職業体験
69858,送给拥护者的东西,Gift for a Fan,ファンにお届け
69859,独行宝石兽,Wayward Carbuncle,はぐれカーバンクル
69860,研究员的担心,Don't Philter Yourself,研究員の心配
69861,文献管理委员的小算盘,"Take a Look, It's in a Book",ライブラリアンの粋な計らい
69862,恶魔的番茄汁,Seeing Red,悪魔のトマト汁
69863,某家族的肖像,To Care Enough to Send the Very Best,ある家族の肖像
69864,针对草木纲的试剂实验,Herbicidal Tendencies,対草木綱試薬の実験
69865,森林贤者,Let the Good Times Troll,森の賢者
69866,藏头露尾,Apple-y Ever After,尻隠して頭隠さず
69867,缓解使魔的眼疲劳,The Dry Eyes Have It,使い魔の瞳に、やさしい友だち
69868,箱子里的人偶,Dolling out Punishment,箱入りのお人形
69869,下落不明的拾穗人,The Case of the Missing Gleaner,行方不明のグリーナー
69870,用于紧急冷却的冰晶,Cooler than Being Cool,緊急冷却用の氷晶
69871,收集镜与船的资料,For the Record,鏡と舟の資料集め
69872,即将到来的月面开拓时代,Harbinger of Breath,来たるべき月面開拓時代
69873,失去幼龙的母亲,Futures Lost,失われた幼き翼
69874,为可爱伴侣献上的龙诗,That Once Rang Clear,愛しき番いに捧ぐ竜詩
69875,响个不停的可怕声音,The Sound of Fear,鳴り止まぬ恐怖の音
69876,宝石般的繁星,Stars Like Gems,あまたの星、宝石のごとく
69877,彷徨的硬龙,Aimless Protector,彷徨う硬竜
69878,整合的异亚之死,Ending as One,統合するイーアの死
69879,刻在碑上的话语和思绪,"Final Words, Final Thoughts",碑に刻まれし言葉と想い
69880,呼唤等待之人,Come Back to Us,呼んで、呼ばれて、待ち続け
69881,吃饭的感觉,Eat Like an Ea,イーア・アンド・イート
69882,交流的积极作用,A Most Stimulating Discussion,会話はイーアのよい刺激
69883,寻求肉体,The Body Beautiful,再受肉を求めて
69884,未能逃离的龙的悔意,Left Alive,飛び立てなかった竜の後悔
69885,响彻在污浊泉水中的咆哮,Loud and Proud,穢れた泉に響く咆哮
69886,永远挚爱的幼龙,A Parent's Love,いつまでも愛しき子竜
69887,帮助异亚恢复自我,Remember Me,誰がイーアをイーアにするか
69888,肉体的使用方法,Bodily Curiosity,君は肉体を、どう動かすの？
69889,愿你找到人生的意义,A Life of Regret,友よ、どうかモラトリアムであれ
69890,战斗有助于进化,Combat Evolved,ワタシたちは戦闘により進化する
69891,战斗能力获得质的飞跃,Learn to Love,戦闘能力の飛躍的な向上を確認しました
69892,任务中可行的最合适的行动,Work Woes,任務中に可能な「最善の行動」
69893,扬帆远航,The Next Ship to Sail,やがて流れは海へと注ぐ
69894,旧萨雷安,"Old Sharlayan, New to You",オールド・シャーレアン
69895,答案尽在知识之都,Hitting the Books,知の都に学ぶ
69896,稍作休憩,A Seat at the Last Stand,ひと息ついたら
69897,谜题重重的迷津,A Labyrinthine Descent,謎多きラヴィリンソス
69898,搬来搬去的资料,Glorified Ratcatcher,運ぶもの、運ばれるもの
69899,由上向下,Deeper into the Maze,上から下へ
69900,中环,The Medial Circuit,ミディアルサーキット
69901,使魔与萨雷安人,"The Full Report, Warts and All",使い魔とシャーレアン人
69902,隐隐若现的道标,A Guide of Sorts,幽けき道標
69903,真正的贤明之人,Estate Visitor,真に賢き者
69904,萨维奈的摇摆之旅,For Thavnair Bound,ぐらりサベネア旅情
69905,微风吹拂的海滨,On Low Tide,微風の浜
69906,请买些海产吧,A Fisherman's Friend,とにかく魚を買ってくれ
69907,神祇居住的宫殿,House of Divinities,神々が住まう館
69908,代米尔遗烈乡,The Great Work,デミールの遺烈郷
69909,投向拉札罕的阴影,Shadowed Footsteps,ラザハンに差す影
69910,巨胆石与少年,A Boy's Errand,巨人石と少年
69911,护魂灵鳞,Tipping the Scale,護魂の霊鱗
69912,总督的判断,The Satrap of Radz-at-Han,太守の判断
69913,拂晓出征,In the Dark of the Tower,「暁」が征く
69914,龙骑士的迷茫，龙族的诉说,The Jewel of Thavnair,竜騎士は迷い、竜は語る
69915,欢喜的颜色,The Color of Joy,君が抱く歓びの色
69916,萨雷安魔法大学,"Sound the Bell, School's In",シャーレアン魔法大学
69917,八方驰援,A Capital Idea,志ある者たち
69918,伊尔萨巴德救援队,Best of the Best,イルサバード派遣団
69919,踏破风雪,A Frosty Reception,霜雪を踏みしめて
69920,冰原上的足迹,Tracks in the Snow,エブラーナ氷原
69921,回去吧，回到遥远的故乡,How the Mighty Are Fallen,帰らん、地平の彼方へ
69922,高洁的加雷马族,At the End of the Trail,高潔なガレアン
69923,冰冷的拒绝,A Way Forward,凍れる拒絶
69924,最后的阵地,The Last Bastion,廃線の先に
69925,寒冷彻骨的灰色车站,Personae non Gratae,冷え切った灰色の駅
69926,旧日温暖已散尽,His Park Materials,あたたかな日々は遠く
69927,颤抖的手,No Good Deed,手を震わせて
69928,无可替代的宝物,Alea Iacta Est,かけがえのないもの
69929,春天仍未到来,Strange Bedfellows,冬はまだ続けども
69930,无尽寒夜,In from the Cold,寒夜のこと
69931,神之门,Gateway of the Gods,神の門
69932,月亮的囚徒,A Trip to the Moon,月という檻
69933,叹息之海,Sea of Sorrow,泡沫は嘆きて
